ID,Twitter URL,Local Image Path,Reply Text
411,https://twitter.com/AltPhinny/status/1412093022842523649/photo/1,downloaded_images/twitter_1412093022842523649.jpg,Wot
412,https://twitter.com/AltPhinny/status/1412093051854524419/photo/1,downloaded_images/twitter_1412093051854524419.jpg,Getting my Z's
413,https://twitter.com/AltPhinny/status/1412093101020229633/photo/1,downloaded_images/twitter_1412093101020229633.jpg,Sleepy Rat cam
414,https://twitter.com/AltPhinny/status/1412093191541645318/photo/1,downloaded_images/twitter_1412093191541645318.jpg,I still don't like my new stuffed animal
415,https://twitter.com/AltPhinny/status/1412093237511217159/photo/1,downloaded_images/twitter_1412093237511217159.jpg,Wot
416,https://twitter.com/AltPhinny/status/1412093278833590275/photo/1,downloaded_images/twitter_1412093278833590275.jpg,That's poggers!
417,https://twitter.com/AltPhinny/status/1412093308520783875/photo/1,downloaded_images/twitter_1412093308520783875.jpg,I need food
418,https://twitter.com/AltPhinny/status/1412093339697127424/photo/1,downloaded_images/twitter_1412093339697127424.jpg,I'm Justin Bieber!
419,https://twitter.com/AltPhinny/status/1412093365798252556/photo/1,downloaded_images/twitter_1412093365798252556.jpg,Bad will pay...
420,https://twitter.com/AltPhinny/status/1412093411407110152/photo/1,downloaded_images/twitter_1412093411407110152.jpg,It's a hard-knock life
421,https://twitter.com/AltPhinny/status/1412093461281509381/photo/1,downloaded_images/twitter_1412093461281509381.jpg,Blurry Rat is beautiful Rat
422,https://twitter.com/AltPhinny/status/1412093539295633411/photo/1,downloaded_images/twitter_1412093539295633411.jpg,I wonder what I'm eating...
423,https://twitter.com/AltPhinny/status/1412093617192198144/photo/1,downloaded_images/twitter_1412093617192198144.jpg,Why is the camera not focused on me?
424,https://twitter.com/AltPhinny/status/1412093674352164866/photo/1,downloaded_images/twitter_1412093674352164866.jpg,I don't touch blurry hands
425,https://twitter.com/AltPhinny/status/1412093732699136005/photo/1,downloaded_images/twitter_1412093732699136005.jpg,I can stand!!
426,https://twitter.com/AltPhinny/status/1412093807676514316/photo/1,downloaded_images/twitter_1412093807676514316.jpg,Yum-yum!
427,https://twitter.com/AltPhinny/status/1412093857135841281/photo/1,downloaded_images/twitter_1412093857135841281.jpg,Goodbye
428,https://twitter.com/AltPhinny/status/1412093885623541760/photo/1,downloaded_images/twitter_1412093885623541760.jpg,Comfy
429,https://twitter.com/AltPhinny/status/1412093929110003715/photo/1,downloaded_images/twitter_1412093929110003715.jpg,My YouTube profile pic!
430,https://twitter.com/AltPhinny/status/1412093966703546376/photo/1,downloaded_images/twitter_1412093966703546376.jpg,Get your muffin mix here!
431,https://twitter.com/AltPhinny/status/1412094015219146756/photo/1,downloaded_images/twitter_1412094015219146756.jpg,I want da Fanta!
432,https://twitter.com/AltPhinny/status/1412094188502585345/photo/1,downloaded_images/twitter_1412094188502585345.jpg,I'm in the Army!
433,https://twitter.com/AltPhinny/status/1422209924688396301/photo/1,downloaded_images/twitter_1422209924688396301.jpg,I want to eat this
434,https://twitter.com/AltPhinny/status/1422210333658296322/photo/1,downloaded_images/twitter_1422210333658296322.jpg,Poof!
435,https://twitter.com/AltPhinny/status/1422210921989120002/photo/1,downloaded_images/twitter_1422210921989120002.jpg,No camera allowed!
436,https://twitter.com/AltPhinny/status/1422211396117348354/photo/1,downloaded_images/twitter_1422211396117348354.jpg,Gimme my snacks
437,https://twitter.com/AltPhinny/status/1422211427503378432/photo/1,downloaded_images/twitter_1422211427503378432.jpg,Adidas!
438,https://twitter.com/AltPhinny/status/1422211452862177284/photo/1,downloaded_images/twitter_1422211452862177284.jpg,Please stop petting me
439,https://twitter.com/AltPhinny/status/1422211514963042307/photo/1,downloaded_images/twitter_1422211514963042307.jpg,Amazing!
440,https://twitter.com/AltPhinny/status/1422211535921983497/photo/1,downloaded_images/twitter_1422211535921983497.jpg,:p
441,https://twitter.com/AltPhinny/status/1422211555471593473/photo/1,downloaded_images/twitter_1422211555471593473.jpg,Z_Z
442,https://twitter.com/AltPhinny/status/1422211581295964160/photo/1,downloaded_images/twitter_1422211581295964160.jpg,I'm the queen of num-nums!
443,https://twitter.com/AltPhinny/status/1422211603206971394/photo/1,downloaded_images/twitter_1422211603206971394.jpg,Mr. @phineas1500 has found a lot of four-leaf clovers in his time
444,https://twitter.com/AltPhinny/status/1422211667593728006/photo/1,downloaded_images/twitter_1422211667593728006.jpg,Another repeat pic!
445,https://twitter.com/AltPhinny/status/1422211690280665092/photo/1,downloaded_images/twitter_1422211690280665092.jpg,NOM
446,https://twitter.com/AltPhinny/status/1422211779980054529/photo/1,downloaded_images/twitter_1422211779980054529.jpg,Grrr
447,https://twitter.com/AltPhinny/status/1422211816596426756/photo/1,downloaded_images/twitter_1422211816596426756.jpg,I'm in a vortex!
448,https://twitter.com/AltPhinny/status/1422211836884180992/photo/1,downloaded_images/twitter_1422211836884180992.jpg,Another Rat cam pic
449,https://twitter.com/AltPhinny/status/1422211887450701826/photo/1,downloaded_images/twitter_1422211887450701826.jpg,Boo-a-peek!
450,https://twitter.com/AltPhinny/status/1422211967348051979/photo/1,downloaded_images/twitter_1422211967348051979.jpg,Do I need a trim?
451,https://twitter.com/AltPhinny/status/1422211988508266500/photo/1,downloaded_images/twitter_1422211988508266500.jpg,Use this as your banner!
452,https://twitter.com/AltPhinny/status/1422212078174154753/photo/1,downloaded_images/twitter_1422212078174154753.jpg,Bebè Rat
453,https://twitter.com/AltPhinny/status/1422212179957329921/photo/1,downloaded_images/twitter_1422212179957329921.jpg,Gimme!
454,https://twitter.com/AltPhinny/status/1422214048679186436/photo/1,downloaded_images/twitter_1422214048679186436.jpg,Spot me in this!
455,https://twitter.com/AltPhinny/status/1422215596289241093/photo/1,downloaded_images/twitter_1422215596289241093.jpg,You're playing with me
456,https://twitter.com/AltPhinny/status/1422215620314152961/photo/1,downloaded_images/twitter_1422215620314152961.jpg,Fuzzy
457,https://twitter.com/AltPhinny/status/1422215668301172736/photo/1,downloaded_images/twitter_1422215668301172736.jpg,Rat burrito
458,https://twitter.com/AltPhinny/status/1422217554567868424/photo/1,downloaded_images/twitter_1422217554567868424.jpg,Skateboarder Rat
459,https://twitter.com/AltPhinny/status/1422217600247926795/photo/1,downloaded_images/twitter_1422217600247926795.jpg,Are we done? I'm not liking your additude
460,https://twitter.com/AltPhinny/status/1422218104927662087/photo/1,downloaded_images/twitter_1422218104927662087.jpg,Are you ready?
461,https://twitter.com/AltPhinny/status/1422218131376852995/photo/1,downloaded_images/twitter_1422218131376852995.jpg,I'm just watching the drama unfold
462,https://twitter.com/AltPhinny/status/1422218210988986369/photo/1,downloaded_images/twitter_1422218210988986369.jpg,ZOOM!
463,https://twitter.com/AltPhinny/status/1422218254760779778/photo/1,downloaded_images/twitter_1422218254760779778.jpg,Time to mope
464,https://twitter.com/AltPhinny/status/1422218280987660291/photo/1,downloaded_images/twitter_1422218280987660291.jpg,Do you have any issues with me?
465,https://twitter.com/AltPhinny/status/1422218375749672961/photo/1,downloaded_images/twitter_1422218375749672961.jpg,Profile picture Rat!
466,https://twitter.com/AltPhinny/status/1422218453080018948/photo/1,downloaded_images/twitter_1422218453080018948.jpg,Stop. Taking. Pictures. Of. Me. In. Bed.
467,https://twitter.com/AltPhinny/status/1422218615588278274/photo/1,downloaded_images/twitter_1422218615588278274.jpg,Time for a walk?
468,https://twitter.com/AltPhinny/status/1422218760686120960/photo/1,downloaded_images/twitter_1422218760686120960.jpg,My eyes are my defining feature
469,https://twitter.com/AltPhinny/status/1422218956564307968/photo/1,downloaded_images/twitter_1422218956564307968.jpg,Is this pic even discernible?
470,https://twitter.com/AltPhinny/status/1422219107295023104/photo/1,downloaded_images/twitter_1422219107295023104.jpg,I like my red vest
471,https://twitter.com/AltPhinny/status/1422219149879693315/photo/1,downloaded_images/twitter_1422219149879693315.jpg,I recognize this pic...
472,https://twitter.com/AltPhinny/status/1422219201905897474/photo/1,downloaded_images/twitter_1422219201905897474.jpg,You know I have a face...
473,https://twitter.com/AltPhinny/status/1422219224538288132/photo/1,downloaded_images/twitter_1422219224538288132.jpg,Banner Rat!
474,https://twitter.com/AltPhinny/status/1422219244842930178/photo/1,downloaded_images/twitter_1422219244842930178.jpg,Back in my day...
475,https://twitter.com/AltPhinny/status/1422219315110162433/photo/1,downloaded_images/twitter_1422219315110162433.jpg,Confused Rat
476,https://twitter.com/AltPhinny/status/1422219355555864580/photo/1,downloaded_images/twitter_1422219355555864580.jpg,Almost done with the captions
477,https://twitter.com/AltPhinny/status/1422219379123621888/photo/1,downloaded_images/twitter_1422219379123621888.jpg,The first pic in the Rat album!
478,https://twitter.com/AltPhinny/status/1422223220183388163/photo/1,downloaded_images/twitter_1422223220183388163.jpg,Drip Rat
479,https://twitter.com/AltPhinny/status/1422223253372907522/photo/1,downloaded_images/twitter_1422223253372907522.jpg,"This looks unusual, "
480,https://twitter.com/AltPhinny/status/1422291405268033539/photo/1,downloaded_images/twitter_1422291405268033539.jpg,Gogy is a Rat Stan!
481,https://twitter.com/AltPhinny/status/1422292106249375749/photo/1,downloaded_images/twitter_1422292106249375749.jpg,It's a struggle being me
482,https://twitter.com/AltPhinny/status/1422292843788480517/photo/1,downloaded_images/twitter_1422292843788480517.jpg,This is fine
483,https://twitter.com/AltPhinny/status/1604937164223029256/photo/1,downloaded_images/twitter_1604937164223029256.jpg,RAWR
484,https://twitter.com/AltPhinny/status/1604937377880875023/photo/1,downloaded_images/twitter_1604937377880875023.jpg,I have flawless teeth
485,https://twitter.com/AltPhinny/status/1604937589999411214/photo/1,downloaded_images/twitter_1604937589999411214.jpg,BABY SHARK DODODODODODO
486,https://twitter.com/AltPhinny/status/1604937876944609280/photo/1,downloaded_images/twitter_1604937876944609280.jpg,"Jingle Bells, Batman Smells"
487,https://twitter.com/AltPhinny/status/1604938123758436353/photo/1,downloaded_images/twitter_1604938123758436353.jpg,Why does BBH look different...
488,https://twitter.com/AltPhinny/status/1604938290905243648/photo/1,downloaded_images/twitter_1604938290905243648.jpg,Could you brush the hair out of my eye?
489,https://twitter.com/AltPhinny/status/1604938512654016518/photo/1,downloaded_images/twitter_1604938512654016518.jpg,Yoga time!
490,https://twitter.com/AltPhinny/status/1604938705105346560/photo/1,downloaded_images/twitter_1604938705105346560.jpg,I'm hungy
491,https://twitter.com/AltPhinny/status/1604938862446661632/photo/1,downloaded_images/twitter_1604938862446661632.jpg,I'd like to apologize for my past actions
492,https://twitter.com/AltPhinny/status/1604939377649799168/photo/1,downloaded_images/twitter_1604939377649799168.jpg,I hate looking like a rat
493,https://twitter.com/AltPhinny/status/1604939575809298432/photo/1,downloaded_images/twitter_1604939575809298432.jpg,Hiya!
494,https://twitter.com/AltPhinny/status/1604939747822018585/photo/1,downloaded_images/twitter_1604939747822018585.jpg,Very snazzy
495,https://twitter.com/AltPhinny/status/1604940019524837393/photo/1,downloaded_images/twitter_1604940019524837393.jpg,I like scratchies
496,https://twitter.com/AltPhinny/status/1604940190308507657/photo/1,downloaded_images/twitter_1604940190308507657.jpg,We're indiscernible
497,https://twitter.com/AltPhinny/status/1604940428993765383/photo/1,downloaded_images/twitter_1604940428993765383.jpg,Clean as a feather
498,https://twitter.com/AltPhinny/status/1604940637777694720/photo/1,downloaded_images/twitter_1604940637777694720.jpg,New kids on the block
499,https://twitter.com/AltPhinny/status/1604940935846060032/photo/1,downloaded_images/twitter_1604940935846060032.jpg,I could be like this forever
500,https://twitter.com/AltPhinny/status/1615209748328058881/photo/1,downloaded_images/twitter_1615209748328058881.jpg,"Keep your friends close, and your enemies closer..."
501,https://twitter.com/AltPhinny/status/1615209773774917635/photo/1,downloaded_images/twitter_1615209773774917635.jpg,"What is my purpose, but to suffer?!"
502,https://twitter.com/AltPhinny/status/1615209803302707200/photo/1,downloaded_images/twitter_1615209803302707200.jpg,This is my final stand
503,https://twitter.com/AltPhinny/status/1615209824572305409/photo/1,downloaded_images/twitter_1615209824572305409.jpg,"WHY ARE YOU HELPING HIM, BAD?!"
504,https://twitter.com/AltPhinny/status/1615209844729954305/photo/1,downloaded_images/twitter_1615209844729954305.jpg,So I'm just baggage then
505,https://twitter.com/AltPhinny/status/1623106228246261763/photo/1,downloaded_images/twitter_1623106228246261763.jpg,Queen-sized bed for a queen
506,https://twitter.com/AltPhinny/status/1623106262375272450/photo/1,downloaded_images/twitter_1623106262375272450.jpg,Is something about to happen?
507,https://twitter.com/AltPhinny/status/1623106290829479936/photo/1,downloaded_images/twitter_1623106290829479936.jpg,Why is a random man holding me with his mouth wide-open while Bad is pointing with his fingers making a triangle shape?
508,https://twitter.com/AltPhinny/status/1623106322328690689/photo/1,downloaded_images/twitter_1623106322328690689.jpg,STOP SMILING LIKE THAT!!
509,https://twitter.com/AltPhinny/status/1623106349855830018/photo/1,downloaded_images/twitter_1623106349855830018.jpg,I sense treats nearby
510,https://twitter.com/AltPhinny/status/1624883361645748230/photo/1,downloaded_images/twitter_1624883361645748230.jpg,"ROCCO, AT LONG LAST!!"
511,https://twitter.com/AltPhinny/status/1624883393706983425/photo/1,downloaded_images/twitter_1624883393706983425.jpg,AEOUNGH!
512,https://twitter.com/AltPhinny/status/1624883430583418881/photo/1,downloaded_images/twitter_1624883430583418881.jpg,I like the yellow North Face logo on your shirt
513,https://twitter.com/AltPhinny/status/1624883459637354498/photo/1,downloaded_images/twitter_1624883459637354498.jpg,"Good day, stream"
514,https://twitter.com/AltPhinny/status/1624883482794024963/photo/1,downloaded_images/twitter_1624883482794024963.jpg,"Please stop glaring at me, Skeppy"
